loan_id,loan_amount,credit_rating,tenure_years,interest_rate,sector,borrower_income,ltv_ratio,dti_ratio,PD,LGD,EAD,Expected_Loss,risk_weighted_ead,downgrade_risk,watchlist_reason
2142,1000000,A,5,10.83,Corporate,2761401,0.596,0.25,0.007,0.35,1000000,2450.0,1378000.0,False,Performing
2143,1000000,BB,1,17.55,Real Estate,2639485,0.669,0.45,0.063,0.55,1000000,34650.0,1802000.0,False,Performing
2144,250000,BB,5,16.92,Retail,589791,0.728,0.171,0.063,0.55,250000,8662.5,450500.0,False,Performing
2145,1000000,A,5,12.0,MSME,2410333,0.481,0.142,0.007,0.35,1000000,2450.0,1378000.0,False,Performing
2146,250000,B,3,20.02,Retail,2048306,0.866,0.144,0.152,0.65,250000,24700.0,564500.0,True,Weak rating with high leverage / repayment pressure
2147,1000000,AAA,7,7.5,MSME,1905700,0.546,0.146,0.001,0.2,1000000,200.0,1204000.0,False,Performing
2148,50000,B,3,21.29,Real Estate,348636,0.79,0.126,0.152,0.65,50000,4940.0,112900.0,True,Weak rating with high leverage / repayment pressure
2149,500000,BB,5,16.29,Retail,878786,0.67,0.164,0.063,0.55,500000,17325.0,901000.0,False,Performing
2150,500000,AAA,7,7.61,MSME,1597255,0.692,0.107,0.001,0.2,500000,100.0,602000.0,False,Performing
2151,1000000,BBB,5,13.41,Retail,1111942,0.597,0.209,0.022,0.45,1000000,9899.999999999998,1538000.0,False,Performing
2152,1000000,AAA,5,8.78,Real Estate,426423,0.44,0.597,0.001,0.2,1000000,200.0,1204000.0,False,Performing
2153,250000,BB,5,15.77,Real Estate,1031255,0.763,0.115,0.063,0.55,250000,8662.5,450500.0,False,Performing
2154,1000000,BB,2,17.23,MSME,699447,0.829,0.75,0.063,0.55,1000000,34650.0,1802000.0,True,Weak rating with high leverage / repayment pressure
2155,250000,BBB,5,14.23,Corporate,1796118,0.683,0.185,0.022,0.45,250000,2474.9999999999995,384500.0,False,Performing
2156,250000,BB,5,16.78,Retail,1585152,0.763,0.145,0.063,0.55,250000,8662.5,450500.0,False,Performing
2157,50000,AAA,2,8.24,Real Estate,2031657,0.549,0.151,0.001,0.2,50000,10.0,60200.0,False,Performing
2158,250000,A,2,9.02,Corporate,1089661,0.886,0.268,0.007,0.35,250000,612.5,344500.0,False,Performing
2159,100000,A,10,12.34,Retail,1365975,0.584,0.093,0.007,0.35,100000,245.0,137800.0,False,Performing
2160,500000,AAA,2,7.9,Agri,1428746,0.459,0.275,0.001,0.2,500000,100.0,602000.0,False,Performing
2161,100000,A,7,9.4,Retail,2293343,0.621,0.17,0.007,0.35,100000,245.0,137800.0,False,Performing
2162,500000,A,3,10.53,Corporate,990816,0.684,0.335,0.007,0.35,500000,1225.0,689000.0,False,Performing
2163,100000,A,3,11.46,Retail,870169,0.832,0.11,0.007,0.35,100000,245.0,137800.0,False,Performing
2164,500000,A,5,11.49,Corporate,2357951,0.621,0.267,0.007,0.35,500000,1225.0,689000.0,False,Performing
2165,250000,BB,5,15.93,Retail,1931742,0.804,0.068,0.063,0.55,250000,8662.5,450500.0,False,Performing
2166,250000,A,5,10.52,Retail,1768879,0.457,0.024,0.007,0.35,250000,612.5,344500.0,False,Performing
2167,500000,BB,3,16.66,MSME,2999193,0.765,0.252,0.063,0.55,500000,17325.0,901000.0,False,Performing
2168,1000000,A,5,11.67,Agri,4532989,0.629,0.191,0.007,0.35,1000000,2450.0,1378000.0,False,Performing
2169,1000000,A,5,11.1,Retail,2756280,0.712,0.192,0.007,0.35,1000000,2450.0,1378000.0,False,Performing
2170,250000,BBB,3,12.87,Corporate,826535,0.654,0.251,0.022,0.45,250000,2474.9999999999995,384500.0,False,Performing
2171,1000000,A,5,11.54,MSME,2186147,0.532,0.168,0.007,0.35,1000000,2450.0,1378000.0,False,Performing
2172,500000,A,3,9.8,Real Estate,1439131,0.648,0.139,0.007,0.35,500000,1225.0,689000.0,False,Performing
2173,1000000,BBB,3,13.16,Retail,920177,0.57,0.45,0.022,0.45,1000000,9899.999999999998,1538000.0,False,Performing
2174,50000,AA,3,9.35,MSME,927111,0.501,0.093,0.002,0.25,50000,25.0,62900.0,False,Performing
2175,50000,A,3,10.8,Agri,1578196,0.634,0.071,0.007,0.35,50000,122.5,68900.0,False,Performing
2176,50000,BBB,7,12.59,Retail,2047695,0.503,0.083,0.022,0.45,50000,494.99999999999994,76900.0,False,Performing
2177,1000000,A,10,10.87,MSME,3004501,0.61,0.114,0.007,0.35,1000000,2450.0,1378000.0,False,Performing
2178,100000,BB,1,16.38,Real Estate,1774125,0.886,0.143,0.063,0.55,100000,3465.0,180200.0,False,Performing
2179,100000,A,2,12.92,Retail,1883223,0.501,0.156,0.007,0.35,100000,245.0,137800.0,False,Performing
2180,500000,B,10,21.32,MSME,998381,0.77,0.188,0.152,0.65,500000,49400.0,1129000.0,True,Weak rating with high leverage / repayment pressure
2181,1000000,BB,3,17.43,Retail,1360573,0.807,0.37,0.063,0.55,1000000,34650.0,1802000.0,True,Weak rating with high leverage / repayment pressure
2182,500000,B,3,19.91,Real Estate,472718,0.89,0.336,0.152,0.65,500000,49400.0,1129000.0,True,Weak rating with high leverage / repayment pressure
2183,500000,BB,5,15.93,Agri,1665569,0.765,0.119,0.063,0.55,500000,17325.0,901000.0,False,Performing
2184,100000,AA,3,8.66,Corporate,1830460,0.55,0.078,0.002,0.25,100000,50.0,125800.0,False,Performing
2185,1000000,BBB,5,12.74,Corporate,3869765,0.827,0.222,0.022,0.45,1000000,9899.999999999998,1538000.0,False,Performing
2186,50000,AA,7,7.93,MSME,1392563,0.582,0.073,0.002,0.25,50000,25.0,62900.0,False,Performing
2187,250000,BB,5,16.91,Retail,2394703,0.675,0.036,0.063,0.55,250000,8662.5,450500.0,False,Performing
2188,500000,BBB,5,13.72,Retail,968320,0.705,0.248,0.022,0.45,500000,4949.999999999999,769000.0,False,Performing
2189,250000,A,3,8.7,Retail,3612440,0.619,0.138,0.007,0.35,250000,612.5,344500.0,False,Performing
2190,500000,B,3,19.23,Retail,2607737,0.79,0.3,0.152,0.65,500000,49400.0,1129000.0,True,Weak rating with high leverage / repayment pressure
2191,500000,AA,7,9.88,Corporate,2747517,0.431,0.067,0.002,0.25,500000,250.0,629000.0,False,Performing
2192,100000,BBB,10,13.12,Retail,1320325,0.694,0.107,0.022,0.45,100000,989.9999999999999,153800.0,False,Performing
2193,50000,BB,7,15.76,Retail,1054877,0.807,0.065,0.063,0.55,50000,1732.5,90100.0,False,Performing
2194,50000,AAA,2,8.89,MSME,1209609,0.56,0.079,0.001,0.2,50000,10.0,60200.0,False,Performing
2195,50000,BBB,7,12.29,Retail,725252,0.696,0.079,0.022,0.45,50000,494.99999999999994,76900.0,False,Performing
2196,1000000,BB,1,16.3,Retail,1573896,0.763,0.69,0.063,0.55,1000000,34650.0,1802000.0,True,Weak rating with high leverage / repayment pressure
2197,500000,AAA,5,7.5,Retail,1298761,0.455,0.196,0.001,0.2,500000,100.0,602000.0,False,Performing
2198,100000,BBB,5,12.81,Retail,1591855,0.772,0.126,0.022,0.45,100000,989.9999999999999,153800.0,False,Performing
2199,100000,A,3,11.63,MSME,1489751,0.535,0.131,0.007,0.35,100000,245.0,137800.0,False,Performing
2200,1000000,BBB,5,12.23,Corporate,683977,0.653,0.466,0.022,0.45,1000000,9899.999999999998,1538000.0,False,Performing
2201,1000000,AA,5,9.91,Real Estate,2637190,0.501,0.214,0.002,0.25,1000000,500.0,1258000.0,False,Performing
2202,1000000,B,7,19.8,Corporate,1189480,0.816,0.272,0.152,0.65,1000000,98800.0,2258000.0,True,Weak rating with high leverage / repayment pressure
2203,100000,BB,2,17.26,Corporate,1978618,0.865,0.143,0.063,0.55,100000,3465.0,180200.0,False,Performing
2204,500000,AA,2,8.85,Agri,724879,0.47,0.47,0.002,0.25,500000,250.0,629000.0,False,Performing
2205,100000,A,5,12.08,MSME,866783,0.652,0.179,0.007,0.35,100000,245.0,137800.0,False,Performing
2206,1000000,BBB,3,13.22,Corporate,1015494,0.719,0.381,0.022,0.45,1000000,9899.999999999998,1538000.0,False,Performing
2207,250000,BB,2,16.87,MSME,1381551,0.683,0.168,0.063,0.55,250000,8662.5,450500.0,False,Performing
2208,500000,A,2,10.84,Retail,1271292,0.615,0.31,0.007,0.35,500000,1225.0,689000.0,False,Performing
2209,50000,AA,2,8.6,Retail,3143996,0.493,0.12,0.002,0.25,50000,25.0,62900.0,False,Performing
2210,1000000,AA,5,8.55,Retail,2596724,0.573,0.116,0.002,0.25,1000000,500.0,1258000.0,False,Performing
2211,250000,B,10,20.58,Real Estate,736273,0.816,0.182,0.152,0.65,250000,24700.0,564500.0,True,Weak rating with high leverage / repayment pressure
2212,1000000,BBB,7,11.78,Retail,7041212,0.815,0.202,0.022,0.45,1000000,9899.999999999998,1538000.0,False,Performing
2213,100000,BB,5,15.83,Corporate,1142392,0.699,0.196,0.063,0.55,100000,3465.0,180200.0,False,Performing
2214,1000000,BBB,2,12.36,Real Estate,2696233,0.681,0.261,0.022,0.45,1000000,9899.999999999998,1538000.0,False,Performing
2215,100000,B,5,20.65,MSME,953835,0.795,0.173,0.152,0.65,100000,9880.0,225800.0,True,Weak rating with high leverage / repayment pressure
2216,500000,AAA,5,8.6,Retail,2155030,0.609,0.136,0.001,0.2,500000,100.0,602000.0,False,Performing
2217,1000000,AA,7,10.24,MSME,2472199,0.526,0.171,0.002,0.25,1000000,500.0,1258000.0,False,Performing
2218,250000,B,5,19.88,MSME,470151,0.754,0.271,0.152,0.65,250000,24700.0,564500.0,True,Weak rating with high leverage / repayment pressure
2219,250000,B,5,19.55,Agri,3098741,0.763,0.193,0.152,0.65,250000,24700.0,564500.0,True,Weak rating with high leverage / repayment pressure
2220,250000,A,2,9.19,Corporate,858085,0.567,0.234,0.007,0.35,250000,612.5,344500.0,False,Performing
2221,250000,A,7,10.67,Corporate,1102550,0.584,0.116,0.007,0.35,250000,612.5,344500.0,False,Performing
2222,500000,BBB,7,14.15,MSME,897579,0.627,0.264,0.022,0.45,500000,4949.999999999999,769000.0,False,Performing
2223,50000,A,3,10.38,Corporate,971526,0.631,0.122,0.007,0.35,50000,122.5,68900.0,False,Performing
2224,50000,AA,10,8.86,Corporate,1053908,0.461,0.02,0.002,0.25,50000,25.0,62900.0,False,Performing
2225,250000,BB,2,16.49,Retail,600382,0.806,0.34,0.063,0.55,250000,8662.5,450500.0,False,Performing
2226,250000,A,1,10.82,Retail,2099338,0.633,0.189,0.007,0.35,250000,612.5,344500.0,False,Performing
2227,100000,BB,7,17.35,Retail,1282954,0.89,0.107,0.063,0.55,100000,3465.0,180200.0,False,Performing
2228,500000,AAA,5,9.89,MSME,1384383,0.537,0.212,0.001,0.2,500000,100.0,602000.0,False,Performing
2229,50000,AAA,2,8.88,Real Estate,2704173,0.529,0.027,0.001,0.2,50000,10.0,60200.0,False,Performing
2230,1000000,BBB,2,13.12,Corporate,3551866,0.856,0.289,0.022,0.45,1000000,9899.999999999998,1538000.0,False,Performing
2231,1000000,A,2,10.56,MSME,546225,0.665,0.75,0.007,0.35,1000000,2450.0,1378000.0,False,Performing
2232,250000,BBB,2,12.95,Agri,3269409,0.678,0.111,0.022,0.45,250000,2474.9999999999995,384500.0,False,Performing
2233,1000000,AAA,5,8.0,Retail,1479976,0.43,0.261,0.001,0.2,1000000,200.0,1204000.0,False,Performing
2234,500000,B,1,19.69,Retail,513882,0.941,0.75,0.152,0.65,500000,49400.0,1129000.0,True,Weak rating with high leverage / repayment pressure
2235,500000,BB,5,16.85,Agri,1524538,0.679,0.114,0.063,0.55,500000,17325.0,901000.0,False,Performing
2236,250000,BB,5,17.27,Agri,1121323,0.669,0.171,0.063,0.55,250000,8662.5,450500.0,False,Performing
2237,500000,AA,5,8.89,Corporate,2347346,0.474,0.179,0.002,0.25,500000,250.0,629000.0,False,Performing
2238,100000,A,10,10.36,Retail,1468778,0.57,0.108,0.007,0.35,100000,245.0,137800.0,False,Performing
2239,500000,A,2,10.95,Agri,1660385,0.633,0.292,0.007,0.35,500000,1225.0,689000.0,False,Performing
2240,100000,BBB,1,12.34,Real Estate,990566,0.674,0.412,0.022,0.45,100000,989.9999999999999,153800.0,False,Performing
2241,500000,A,2,11.12,Corporate,743500,0.672,0.372,0.007,0.35,500000,1225.0,689000.0,False,Performing
2242,500000,AAA,3,7.75,Retail,2306397,0.413,0.07,0.001,0.2,500000,100.0,602000.0,False,Performing
2243,100000,A,5,9.78,MSME,995637,0.56,0.186,0.007,0.35,100000,245.0,137800.0,False,Performing
2244,250000,A,1,11.35,Real Estate,1704870,0.642,0.198,0.007,0.35,250000,612.5,344500.0,False,Performing
2245,1000000,A,5,11.39,Real Estate,3195997,0.553,0.191,0.007,0.35,1000000,2450.0,1378000.0,False,Performing
2246,250000,AA,10,8.43,MSME,1298866,0.456,0.16,0.002,0.25,250000,125.0,314500.0,False,Performing
2247,100000,A,3,11.29,MSME,2026178,0.508,0.125,0.007,0.35,100000,245.0,137800.0,False,Performing
2248,250000,BBB,1,13.18,Corporate,1252575,0.691,0.323,0.022,0.45,250000,2474.9999999999995,384500.0,False,Performing
2249,1000000,A,5,12.44,MSME,1092650,0.624,0.379,0.007,0.35,1000000,2450.0,1378000.0,False,Performing
2250,500000,A,7,10.56,MSME,545496,0.621,0.21,0.007,0.35,500000,1225.0,689000.0,False,Performing
2251,500000,BBB,1,12.75,Retail,1246195,0.792,0.575,0.022,0.45,500000,4949.999999999999,769000.0,False,Performing
2252,1000000,BB,5,15.98,Retail,1090970,0.784,0.228,0.063,0.55,1000000,34650.0,1802000.0,False,Performing
2253,500000,A,3,11.38,Real Estate,814680,0.63,0.332,0.007,0.35,500000,1225.0,689000.0,False,Performing
2254,1000000,BBB,5,12.8,Retail,391643,0.803,0.645,0.022,0.45,1000000,9899.999999999998,1538000.0,False,Performing
2255,500000,B,5,20.84,Retail,427026,0.903,0.34,0.152,0.65,500000,49400.0,1129000.0,True,Weak rating with high leverage / repayment pressure
2256,1000000,BBB,3,12.67,Agri,3590850,0.637,0.251,0.022,0.45,1000000,9899.999999999998,1538000.0,False,Performing
2257,500000,B,3,20.24,Corporate,1149943,0.892,0.257,0.152,0.65,500000,49400.0,1129000.0,True,Weak rating with high leverage / repayment pressure
2258,250000,BB,5,16.3,Retail,521689,0.902,0.222,0.063,0.55,250000,8662.5,450500.0,False,Performing
2259,50000,AAA,5,7.5,Retail,1057847,0.642,0.084,0.001,0.2,50000,10.0,60200.0,False,Performing
2260,100000,A,7,11.49,Real Estate,1357961,0.708,0.071,0.007,0.35,100000,245.0,137800.0,False,Performing
2261,500000,BBB,5,11.47,MSME,1654131,0.726,0.119,0.022,0.45,500000,4949.999999999999,769000.0,False,Performing
2262,1000000,B,7,20.02,MSME,982664,0.848,0.225,0.152,0.65,1000000,98800.0,2258000.0,True,Weak rating with high leverage / repayment pressure
2263,1000000,BBB,5,12.84,MSME,4117515,0.812,0.095,0.022,0.45,1000000,9899.999999999998,1538000.0,False,Performing
2264,1000000,AAA,5,8.09,Retail,4978424,0.393,0.244,0.001,0.2,1000000,200.0,1204000.0,False,Performing
2265,500000,BBB,2,12.68,Corporate,1592135,0.796,0.252,0.022,0.45,500000,4949.999999999999,769000.0,False,Performing
2266,1000000,AA,3,9.03,Retail,1152289,0.575,0.399,0.002,0.25,1000000,500.0,1258000.0,False,Performing
2267,500000,BB,5,16.97,MSME,1498140,0.686,0.119,0.063,0.55,500000,17325.0,901000.0,False,Performing
2268,250000,BBB,1,12.71,Retail,589890,0.6,0.636,0.022,0.45,250000,2474.9999999999995,384500.0,False,Performing
2269,500000,BB,1,18.72,Retail,2142596,0.624,0.331,0.063,0.55,500000,17325.0,901000.0,False,Performing
2270,250000,BB,1,16.21,Retail,1325674,0.805,0.269,0.063,0.55,250000,8662.5,450500.0,False,Performing
2271,100000,BBB,10,12.12,Real Estate,633100,0.849,0.101,0.022,0.45,100000,989.9999999999999,153800.0,False,Performing
2272,250000,BBB,5,11.6,Retail,908530,0.655,0.154,0.022,0.45,250000,2474.9999999999995,384500.0,False,Performing
2273,250000,BB,7,17.06,Retail,1673515,0.692,0.116,0.063,0.55,250000,8662.5,450500.0,False,Performing
2274,100000,BB,10,15.15,Retail,456808,0.857,0.065,0.063,0.55,100000,3465.0,180200.0,False,Performing
2275,100000,BB,5,15.31,Corporate,714683,0.769,0.181,0.063,0.55,100000,3465.0,180200.0,False,Performing
2276,1000000,AAA,5,7.5,MSME,1144837,0.6,0.229,0.001,0.2,1000000,200.0,1204000.0,False,Performing
2277,250000,BBB,5,13.43,Agri,2244700,0.617,0.173,0.022,0.45,250000,2474.9999999999995,384500.0,False,Performing
2278,1000000,AA,5,9.97,Corporate,3851655,0.617,0.095,0.002,0.25,1000000,500.0,1258000.0,False,Performing
2279,50000,BB,7,15.86,MSME,1494791,0.905,0.123,0.063,0.55,50000,1732.5,90100.0,False,Performing
2280,1000000,BBB,7,13.0,Corporate,300000,0.611,0.535,0.022,0.45,1000000,9899.999999999998,1538000.0,False,Performing
2281,1000000,A,5,8.36,Retail,706366,0.604,0.357,0.007,0.35,1000000,2450.0,1378000.0,False,Performing
2282,1000000,AA,7,8.61,Agri,10822704,0.536,0.147,0.002,0.25,1000000,500.0,1258000.0,False,Performing
2283,500000,A,5,11.35,Agri,1479055,0.69,0.237,0.007,0.35,500000,1225.0,689000.0,False,Performing
2284,500000,BB,3,16.23,Retail,300000,0.861,0.75,0.063,0.55,500000,17325.0,901000.0,True,Weak rating with high leverage / repayment pressure
2285,250000,AA,3,9.68,Corporate,5642793,0.51,0.143,0.002,0.25,250000,125.0,314500.0,False,Performing
2286,250000,AAA,1,7.5,Retail,691135,0.7,0.471,0.001,0.2,250000,50.0,301000.0,False,Performing
2287,1000000,BB,2,16.04,MSME,1673537,0.765,0.361,0.063,0.55,1000000,34650.0,1802000.0,True,Weak rating with high leverage / repayment pressure
2288,50000,BB,5,17.24,Real Estate,617219,0.715,0.037,0.063,0.55,50000,1732.5,90100.0,False,Performing
2289,50000,AA,2,9.61,Agri,5111200,0.679,0.146,0.002,0.25,50000,25.0,62900.0,False,Performing
2290,1000000,A,7,11.04,Retail,593514,0.641,0.338,0.007,0.35,1000000,2450.0,1378000.0,False,Performing
2291,100000,B,1,20.02,Corporate,801159,0.795,0.235,0.152,0.65,100000,9880.0,225800.0,True,Weak rating with high leverage / repayment pressure
2292,500000,BB,1,15.37,Corporate,2205024,0.717,0.317,0.063,0.55,500000,17325.0,901000.0,False,Performing
2293,100000,BBB,5,12.14,Retail,925087,0.863,0.096,0.022,0.45,100000,989.9999999999999,153800.0,False,Performing
2294,250000,A,3,12.41,Corporate,1789949,0.55,0.19,0.007,0.35,250000,612.5,344500.0,False,Performing
2295,250000,A,2,9.37,Corporate,2185640,0.72,0.252,0.007,0.35,250000,612.5,344500.0,False,Performing
2296,500000,AAA,1,7.5,Real Estate,1662289,0.435,0.351,0.001,0.2,500000,100.0,602000.0,False,Performing
2297,1000000,BB,5,17.32,Agri,629953,0.71,0.334,0.063,0.55,1000000,34650.0,1802000.0,False,Performing
2298,1000000,AAA,3,7.5,Retail,950277,0.493,0.449,0.001,0.2,1000000,200.0,1204000.0,False,Performing
2299,250000,AAA,5,9.62,Retail,1200907,0.537,0.116,0.001,0.2,250000,50.0,301000.0,False,Performing
2300,250000,BB,2,18.82,Retail,1687064,0.628,0.243,0.063,0.55,250000,8662.5,450500.0,False,Performing
2301,1000000,B,1,19.8,Retail,1801405,0.781,0.69,0.152,0.65,1000000,98800.0,2258000.0,True,Weak rating with high leverage / repayment pressure
2302,100000,BB,1,16.92,MSME,1351597,0.842,0.279,0.063,0.55,100000,3465.0,180200.0,False,Performing
2303,100000,BBB,2,11.61,Real Estate,1915926,0.777,0.19,0.022,0.45,100000,989.9999999999999,153800.0,False,Performing
2304,500000,BBB,7,13.84,MSME,506513,0.672,0.256,0.022,0.45,500000,4949.999999999999,769000.0,False,Performing
2305,1000000,A,3,8.54,Corporate,1604436,0.536,0.325,0.007,0.35,1000000,2450.0,1378000.0,False,Performing
2306,250000,A,5,9.62,MSME,1300137,0.647,0.168,0.007,0.35,250000,612.5,344500.0,False,Performing
2307,50000,BBB,7,12.9,Retail,1699232,0.762,0.069,0.022,0.45,50000,494.99999999999994,76900.0,False,Performing
2308,1000000,A,3,11.43,Real Estate,2088450,0.645,0.291,0.007,0.35,1000000,2450.0,1378000.0,False,Performing
2309,1000000,BBB,7,11.38,Corporate,693024,0.807,0.385,0.022,0.45,1000000,9899.999999999998,1538000.0,False,Performing
2310,500000,BB,5,16.2,MSME,1125831,0.738,0.167,0.063,0.55,500000,17325.0,901000.0,False,Performing
2311,500000,B,5,18.83,Agri,2439467,0.72,0.139,0.152,0.65,500000,49400.0,1129000.0,False,Performing
2312,1000000,AAA,7,7.99,MSME,1789184,0.452,0.223,0.001,0.2,1000000,200.0,1204000.0,False,Performing
2313,500000,A,2,9.92,Retail,1273742,0.63,0.381,0.007,0.35,500000,1225.0,689000.0,False,Performing
2314,1000000,AA,5,8.62,MSME,703147,0.509,0.357,0.002,0.25,1000000,500.0,1258000.0,False,Performing
2315,500000,A,5,10.99,Corporate,1849557,0.588,0.176,0.007,0.35,500000,1225.0,689000.0,False,Performing
2316,250000,A,5,11.0,MSME,602753,0.707,0.191,0.007,0.35,250000,612.5,344500.0,False,Performing
2317,1000000,AA,3,9.84,Real Estate,1284923,0.5,0.356,0.002,0.25,1000000,500.0,1258000.0,False,Performing
2318,500000,BB,2,16.55,MSME,902499,0.653,0.294,0.063,0.55,500000,17325.0,901000.0,False,Performing
2319,250000,BBB,10,13.57,MSME,1601814,0.76,0.088,0.022,0.45,250000,2474.9999999999995,384500.0,False,Performing
2320,500000,B,5,20.33,Real Estate,794964,0.877,0.174,0.152,0.65,500000,49400.0,1129000.0,True,Weak rating with high leverage / repayment pressure
2321,1000000,AAA,3,7.84,MSME,1239812,0.417,0.372,0.001,0.2,1000000,200.0,1204000.0,False,Performing
2322,250000,AAA,2,8.74,MSME,884488,0.557,0.229,0.001,0.2,250000,50.0,301000.0,False,Performing
2323,1000000,A,5,10.24,Retail,1168840,0.54,0.222,0.007,0.35,1000000,2450.0,1378000.0,False,Performing
2324,50000,AAA,2,7.98,MSME,1698949,0.442,0.111,0.001,0.2,50000,10.0,60200.0,False,Performing
2325,500000,A,2,11.67,MSME,1103647,0.542,0.43,0.007,0.35,500000,1225.0,689000.0,False,Performing
2326,1000000,B,10,20.83,Retail,937950,0.788,0.183,0.152,0.65,1000000,98800.0,2258000.0,True,Weak rating with high leverage / repayment pressure
2327,1000000,AA,1,8.59,Corporate,1567684,0.61,0.728,0.002,0.25,1000000,500.0,1258000.0,False,Performing
2328,1000000,AA,2,9.74,Retail,2546726,0.587,0.295,0.002,0.25,1000000,500.0,1258000.0,False,Performing
2329,500000,BBB,5,11.71,Retail,1963680,0.63,0.125,0.022,0.45,500000,4949.999999999999,769000.0,False,Performing
2330,500000,BBB,3,12.71,MSME,602030,0.71,0.308,0.022,0.45,500000,4949.999999999999,769000.0,False,Performing
2331,500000,BBB,2,12.16,Retail,1989797,0.726,0.326,0.022,0.45,500000,4949.999999999999,769000.0,False,Performing
